fid;Tipologia d'espai;Carrer;Barri;Tipologia;Notes;Revisió;X;Y;GENERE
1512;Social/Relacional;C. de Torroella de Montgrí;La sagrera;;;No;432056,2193;4586494,425;MASC
1513;Comerç;C. de Portugal;;;;;432310,3118;4586385,39;MASC
1514;Laboral (oficines);C. de Portugal;La sagrera;Assessoria;;No;432293,6855;4586391,655;MASC
1515;Comerç;C. Antonio Ricardos;La sagrera;Reformes;;No;432244,2887;4586393,101;MASC
1516;Club/Bar;C. Antonio Ricardos;La sagrera;Bar;;No;432238,7466;4586379,848;MASC
1517;Comerç;C. de Portugal;La sagrera;Reformes;;No;432237,7828;4586416,715;MASC
1518;Comerç;C. del Pacífic;La sagrera;Carpinteria;;;432202,3616;4586387,559;MASC
1519;Comerç;C. del Pacífic;La sagrera;Reformes;;No;432194,0485;4586390,089;MASC
1520;Club/Bar;C. del Pacífic;La sagrera;Restaurant;;No;432111,2787;4586417,92;MASC
1521;Comerç;C. del Pegàs;La sagrera;Reformes;;No;432109,9534;4586452,738;MASC
1522;Comerç;C. del Pegàs;La sagrera;Perruqueria;;No;432080,6768;4586391,414;MASC
1523;Comerç;C. del Pegàs;La sagrera;Enviament de diners;;No;432083,4478;4586397,559;MASC
1524;Club/Bar;C. del Pacífic;La sagrera;Bar;;No;432129,3507;4586389,245;MASC
1525;Club/Bar;C. de Jambrina;La sagrera;Bar;;No;432181,3981;4586363,945;MASC
1526;Comerç;C. del Pacífic;La sagrera;Reformes;;No;432155,1335;4586365,631;MASC
1527;Club/Bar;C. de les Antilles;La sagrera;Bar;;No;432147,9047;4586299,608;MASC
1528;Comerç;C. de les Antilles;La sagrera;Fusteria;;No;432130,1941;4586295,873;MASC
1529;Club/Bar;C. de les Antilles;La sagrera;Bar;;No;432099,4717;4586290,693;MASC
1530;Laboral (oficines);Av. Meridiana;La sagrera;Banc;La Caixa;No;432067,5445;4586299,006;MASC
1531;Club/Bar;Av. Meridiana;La sagrera;Bar;;No;432050,4363;4586336,837;MASC
1532;Club/Bar;C. de les Antilles;La sagrera;Restaurant;;No;432182,7234;4586305,753;MASC
1533;Club/Bar;C. de les Antilles;La sagrera;Bar;;No;432175,0127;4586313,945;MASC
1534;Comerç;C. Antonio Ricardos;La sagrera;Mecànic;;No;432223,5661;4586335,993;MASC
1535;Club/Bar;C. de Jambrina;La sagrera;Bar;;No;432184,2896;4586340,812;MASC
1536;Comerç;C. Antonio Ricardos;La sagrera;Estanc;;No;432252,4813;4586346,114;MASC
1537;Club/Bar;C. Antonio Ricardos;La sagrera;Restaurant;;No;432249,5898;4586338,162;MASC
1538;Comerç;C. de Cortit;La sagrera;Reformes;;No;432295,4927;4586311,054;MASC
1539;Comerç;C. de Cortit;La sagrera;Ferreteria;;No;432311,2756;4586294,789;MASC
1540;Comerç;C. del Pacífic;La sagrera;Reformes;;No;432374,5276;4586324,066;MASC
1541;Laboral (oficines);C. de Monlau;La sagrera;Assessoria;;No;432358,3833;4586299,247;MASC
1542;Club/Bar;C. de Cortit;La sagrera;Restaurant;;No;432311,637;4586253,705;MASC
1543;Club/Bar;Plaça de Masadas;La sagrera;Restaurant;;No;432324,167;4586246,718;MASC
1544;Club/Bar;Plaça de Masadas;La sagrera;Restaurant;;No;432341,0342;4586250,573;MASC
1545;Club/Bar;Plaça de Masadas;La sagrera;Restaurant;;No;432358,6243;4586244,79;MASC
1546;Club/Bar;Plaça de Masadas;La sagrera;Bar;;No;432314,649;4586203,947;MASC
1547;Club/Bar;Plaça de Masadas;La sagrera;Bar;;No;432325,0103;4586207,08;MASC
1548;Club/Bar;Plaça de Masadas;La sagrera;Restaurant;;No;432341,0342;4586211,778;MASC
1549;Comerç;C. de Mossén Juliana;La sagrera;Industria;;No;432313,3238;4586156,358;MASC
1550;Comerç;C. de Martí Molins;La sagrera;Material oficina;;;432315,7334;4586137,322;MASC
1551;Comerç;C. de Martí Molins;La sagrera;Mecànic;;No;432343,8052;4586140,575;MASC
1552;Comerç;C. de Martí Molins;La sagrera;Fusteria;;No;432282,9628;4586138,286;MASC
1553;Comerç;C. de Martí Molins;La sagrera;Mecànic;;No;432238,2647;4586136,237;MASC
1554;Comerç;C. de Vallés i Ribot;La sagrera;Mecànic;;No;432226,2167;4586119,129;MASC
1555;Club/Bar;C. de Martí Molins;La sagrera;Bar;;No;432192,1208;4586149,129;MASC
1556;Comerç;C. de Vallés i Ribot;La sagrera;Mecànic;;No;432209,1085;4586179,128;MASC
1557;Club/Bar;C. de Coll;La sagrera;Bar;;No;432156,9407;4586197,803;MASC
1558;Laboral (oficines);C. de Coll;La sagrera;Immobiliaria;;No;432145,8565;4586198,044;MASC
1559;Comerç;C. de Coll;La sagrera;Mecànic;;No;432238,2647;4586203,706;MASC
1560;Club/Bar;C. de Vallés i Ribot;La sagrera;Bar;;No;432227,9034;4586219,851;MASC
1561;Club/Bar;C. de Vallés i Ribot;La sagrera;Bar;;No;432224,289;4586261,055;MASC
1562;Club/Bar;Plaça de Masadas;La sagrera;Restaurant;;No;432297,5409;4586221,055;MASC
1563;Club/Bar;Plaça de Masadas;La sagrera;Bar;;No;432299,9505;4586227,32;MASC
1564;Comerç;Plaça de Masadas;La sagrera;Reformes;;No;432299,3481;4586238,766;MASC
1565;;C. de Cortit;La sagrera;Bar;;No;432297,2999;4586263,705;MASC
1566;Esport;Plaça de la Assamblea de Catalunya;La sagrera;Ping pong;;No;432132,0013;4586262,982;MASC
1567;Comerç;C. de les Filipines;La sagrera;Reformes;;No;432102,7849;4586260,272;MASC
1568;Comerç;C. de les Filipines;La sagrera;Reformes;;No;432103,3873;4586251,477;MASC
1569;Laboral (oficines);C. de les Antilles;La sagrera;Assessoria;;No;432094,5922;4586266,537;MASC
1570;Club/Bar;C. de les Antilles;La sagrera;Bar;;No;432077,8455;4586263,043;MASC
1571;Comerç;Av. Meridiana;La sagrera;Perruqueria;;No;432077,1226;4586246,416;MASC
1572;Comerç;Av. Meridiana;La sagrera;Estanc;;No;432075,5564;4586241,236;MASC
1573;Club/Bar;Av. Meridiana;La sagrera;Bar;;No;432075,5564;4586234,248;MASC
1574;Club/Bar;Av. Meridiana;La sagrera;Restaurant;;No;432079,2913;4586187,381;MASC
1575;Laboral (oficines);C. de les Filipines;La sagrera;Oficina;;No;432104,1102;4586160,394;MASC
1576;Laboral (oficines);C. de les Filipines;La sagrera;Oficina;;No;432105,6764;4586191,839;MASC
1577;Laboral (oficines);Av. Meridiana;La sagrera;Immobiliaria;;No;432084,7129;4586133,286;MASC
1578;Esport;C. de les Filipines;La sagrera;Crossfit;;No;432100,8572;4586121,96;MASC
1579;Club/Bar;C. de Concepción arenal;Congrés i els Indians;Restaurant;;No;431798,2634;4586074,446;MASC
1580;Club/Bar;C. de Concepción arenal;Congrés i els Indians;Bar;;No;431800,1915;4586082,434;MASC
1581;Comerç;C. de Concepción arenal;Congrés i els Indians;Mecànic;;No;431801,8441;4586110,805;MASC
1582;Comerç;C. de Felip II;Congrés i els Indians;Mecànic;;No;431753,0912;4586081,057;MASC
1583;Comerç;C. de Felip II;Congrés i els Indians;Reformes;;No;431734,6367;4586104,194;MASC
1584;Comerç;C. de Jordi de Sant Jordi;Congrés i els Indians;Mecànic;;No;431739,0437;4586127,331;MASC
1585;Club/Bar;C. de Cienfuegos;Congrés i els Indians;Bar;;No;431679,8241;4586188,203;MASC
1586;Laboral (oficines);C. de Felip II;Congrés i els Indians;Immobiliaria;;No;431701,033;4586133,942;MASC
1587;Club/Bar;C. de Felip II;Congrés i els Indians;Restaurant;;No;431696,075;4586138,9;MASC
1588;Comerç;C. de Concepción arenal;Congrés i els Indians;Reformes;;No;431819,4723;4586250,177;MASC
1589;Comerç;C. de Concepción arenal;Congrés i els Indians;Estanc;;No;431820,0232;4586256,788;MASC
1590;Laboral (oficines);C. de Concepción arenal;Congrés i els Indians;Banc;;No;431818,9214;4586268,907;MASC
1591;Comerç;C. de Concepción arenal;Congrés i els Indians;Reformes;;No;431806,2512;4586291,769;MASC
1592;Comerç;C. Cardenal Tedeschini;Congrés i els Indians;Ferreteria;;No;431755,157;4586304,164;MASC
1593;Club/Bar;C. Cardenal Tedeschini;Congrés i els Indians;Bar;;No;431743,7951;4586304,99;MASC
1594;Club/Bar;C. Cardenal Tedeschini;Congrés i els Indians;Restaurant;;No;431730,5739;4586337,01;MASC
1595;Comerç;c. de Pardo;Congrés i els Indians;Informàtica;;No;431701,033;4586399,81;MASC
1596;Comerç;c. de Vèlia;Congrés i els Indians;Reformes;;No;431519,449;4586517,871;MASC
1597;Comerç;C. de Felip II;Congrés i els Indians;Vidreria;;No;431380,0073;4586467,569;MASC
1598;Comerç;C. de Felip II;Congrés i els Indians;Reformes;;No;431376,2889;4586471,907;MASC
1599;Club/Bar;C. de Felip II;Congrés i els Indians;Bar;;No;431392,1955;4586466,329;MASC
1600;Club/Bar;C. de Felip II;Congrés i els Indians;Bar;;No;431423,5957;4586432,863;MASC
1601;Club/Bar;C. de Felip II;Congrés i els Indians;Restaurant;;No;431467,5973;4586374,608;MASC
1602;Comerç;c. de l'Espiga;Congrés i els Indians;Industria;;No;431475,0342;4586385,763;MASC
1603;Laboral (oficines);c. de l'Espiga;Congrés i els Indians;Banc;La Caixa;No;431523,374;4586430,591;MASC
1604;Comerç;c. de l'Espiga;Congrés i els Indians;Informàtica;;No;431536,182;4586444,432;MASC
1605;Club/Bar;Plaça del Congrés Eucàristic;Congrés i els Indians;Restaurant;;No;431556,6334;4586388,242;MASC
1606;Club/Bar;Plaça del Congrés Eucàristic;Congrés i els Indians;Bar;;No;431567,3756;4586401,05;MASC
1607;Comerç;Plaça del Congrés Eucàristic;Congrés i els Indians;Reformes;;No;431547,5439;4586378,533;MASC
1608;Club/Bar;Plaça del Congrés Eucàristic;Congrés i els Indians;Bar;;No;431523,1674;4586355,189;MASC
1609;Laboral (oficines);C. de Felip II;Congrés i els Indians;Immobiliaria;;No;431497,3449;4586342,588;MASC
1610;Comerç;C. de Cep;Congrés i els Indians;Industria;;No;431598,9823;4586261,505;MASC
1611;Club/Bar;C. de Cep;Congrés i els Indians;Bar;;No;431633,0681;4586294,764;MASC
1612;Comerç;C. de Felip Bertran i Güell;Congrés i els Indians;Reformes;;No;431664,1584;4586209,137;MASC
1613;Laboral (oficines);C. de Felip Bertran i Güell;Congrés i els Indians;Immobiliaria;;No;431651,6603;4586196,949;MASC
1614;Club/Bar;C. de Felip II;Congrés i els Indians;Bar;;No;431645,2563;4586191,474;MASC
1615;Comerç;C. de Felip II;Congrés i els Indians;Ferreteria;;No;431642,8806;4586193,747;MASC
1616;Comerç;C. de Felip II;Congrés i els Indians;Carnisseria;Classe i carn com elemtns de la masculinitat (The butcher society);Sí;431641,0214;4586195,296;MASC
1617;Laboral (oficines);C. de Felip II;Congrés i els Indians;Immobiliaria;;No;431603,0623;4586187,343;MASC
1618;Club/Bar;C. de Felip II;Congrés i els Indians;Bar;;No;431590,6675;4586200,254;MASC
1619;DIY Hard;C. de Felip II;Congrés i els Indians;Fusteria;;No;431559,0607;4586233,203;MASC
1620;Comerç;Plaça del Dr. Modrego;Congrés i els Indians;Industria;;No;431509,2749;4586253,965;MASC
1621;Club/Bar;Plaça del Dr. Modrego;Congrés i els Indians;Bar;;No;431505,3499;4586249,936;MASC
1622;Laboral (oficines);Plaça del Dr. Modrego;Congrés i els Indians;Immobiliaria;;No;431524,1487;4586268,012;MASC
1623;Club/Bar;C. de Felip II;Congrés i els Indians;Restaurant;;No;431529,623;4586264,087;MASC
1624;Club/Bar;Plaça del Dr. Modrego;Congrés i els Indians;Bar;;No;431480,8701;4586312,22;MASC
1625;Comerç;Plaça del Dr. Modrego;Congrés i els Indians;Reformes;;No;431518,0545;4586261,918;MASC
1626;Club/Bar;C. d'Alexandre Galí;Congrés i els Indians;Bar;;No;431495,5373;4586237,232;MASC
1627;Comerç;C. d'Alexandre Galí;Congrés i els Indians;Mecànic;;No;431445,1317;4586289,083;MASC
1628;Club/Bar;C. de la Manigua;Congrés i els Indians;Restaurant;;No;431464,5503;4586201,287;MASC
1629;Club/Bar;C. de la Manigua;Congrés i els Indians;Bar;;No;431456,0805;4586137,247;MASC
1630;Comerç;C. del Prat d'en Roquet;Congrés i els Indians;Reformes;;No;431366,6312;4586314,493;MASC
1631;Comerç;C. del Prat d'en Roquet;Congrés i els Indians;Fusteria;;No;431382,3313;4586314,906;MASC
1632;Club/Bar;C. del Prat d'en Roquet;Congrés i els Indians;Bar;;No;431375,5142;4586313,253;MASC
1633;Club/Bar;C. del Prat d'en Roquet;Congrés i els Indians;Bar;;No;431338,7429;4586311,601;MASC
1634;Comerç;C. del Prat d'en Roquet;Congrés i els Indians;Reformes;;No;431337,9166;4586326,474;MASC
1635;Comerç;C. del Prat d'en Roquet;Congrés i els Indians;Reformes;;No;431319,531;4586333,085;MASC
1636;Comerç;C. d'Alexandre Galí;Congrés i els Indians;Mecànic;;No;431384,8103;4586352,09;MASC
1637;Comerç;C. de les Acàcies;Congrés i els Indians;Mecànic;;No;431333,3718;4586387,622;MASC
1638;Club/Bar;C. d'Alexandre Galí;Congrés i els Indians;Bar;;No;431316,0191;4586421,088;MASC
1639;Social/Relacional;C. d'Alexandre Galí;Congrés i els Indians;Espai social;Hogar extremeño;No;431317,2586;4586414,064;MASC
1640;Comerç;C. de Felip II;Congrés i els Indians;Reformes;;No;431384,0356;4586413,703;MASC
1641;Club/Bar;C. de Felip II;Congrés i els Indians;Bar;Peruà;Sí;431409,9614;4586357,255;MASC
1642;Comerç;C. de Felip II;Congrés i els Indians;Mecànic;;No;431459,2825;4586336,287;MASC
1643;Comerç;C. de Felip II;Congrés i els Indians;Reformes;;No;431470,0246;4586324,615;MASC
1644;Comerç;C. de Felip II;Congrés i els Indians;Reformes;;No;431365,5983;4586432,347;MASC
1645;Comerç;C. de Felip II;Congrés i els Indians;Fusteria;;No;431346,7995;4586451,352;MASC
1646;Comerç;C. de Felip II;Congrés i els Indians;Reformes;;No;431333,3718;4586465,193;MASC
1647;Club/Bar;C. d'Alexandre Galí;Congrés i els Indians;Bar;;No;431283,7926;4586455,897;MASC
1648;Gimnàs;C. de Ramón Albó;Congrés i els Indians;;;No;431268,0925;4586394,336;MASC
1649;Comerç;C. de Ramón Albó;Congrés i els Indians;Bodega;;No;431269,7451;4586366,654;MASC
1650;Estació Pública;Av. dels quinze;Congrés i els Indians;Metro;;No;431165,8353;4586392,683;MASC
1651;Comerç;Av. dels quinze;Congrés i els Indians;Reformes;;No;431169,7603;4586376,054;MASC
1652;Estació Pública;Passeig Maragall;Congrés i els Indians;Metro;;No;431247,2279;4586202,113;MASC
1653;Club/Bar;C. de Ramón Albó;Congrés i els Indians;Restaurant;;No;431242,8897;4586253,861;MASC
1654;Club/Bar;Av. dels quinze;Congrés i els Indians;Bar;;No;431227,4995;4586230,208;MASC
1655;Laboral (oficines);C. de Ramón Albó;Congrés i els Indians;Banc;La Caixa;No;431273,8767;4586180,216;MASC
1656;Comerç;C. de Ramón Albó;Congrés i els Indians;Estanc;;No;431273,6701;4586187,859;MASC
1657;Club/Bar;Passeig Maragall;Congrés i els Indians;Bar;;No;431276,5623;4586167,201;MASC
1658;Laboral (oficines);Passeig Maragall;Congrés i els Indians;Banc;Santander;No;431284,2057;4586153,36;MASC
1659;Laboral (oficines);C. de Ramón Albó;Congrés i els Indians;Banc;La Caixa;No;431273,7734;4586224,734;MASC
1660;Laboral (oficines);C. de Ramón Albó;Congrés i els Indians;Telefònica;Jazztel;No;431273,0504;4586210,273;MASC
1661;Comerç;C. de Ramón Albó;Congrés i els Indians;Mecànic;;No;431272,3274;4586306,229;MASC
1662;Comerç;C. de Ramón Albó;Congrés i els Indians;Transportista;;No;431271,7076;4586268,425;MASC
1663;Laboral (oficines);C. de Ramón Albó;Congrés i els Indians;Oficina;;No;431273,98;4586247,767;MASC
1664;Club/Bar;Passeig Maragall;Congrés i els Indians;Restaurant;;No;431321,4935;4586133,942;MASC
1665;Comerç;Passeig Maragall;Congrés i els Indians;Ferreteria;;No;431308,8921;4586136,421;MASC
1666;Comerç;Passeig Maragall;Congrés i els Indians;Gràfics;Exemple de clase>gènere;Sí;431351,0344;4586053,788;MASC
1667;Club/Bar;Passeig Maragall;Congrés i els Indians;Restaurant;Goiko;No;431356,8187;4586046,765;MASC
1668;Club/Bar;Passeig Maragall;Congrés i els Indians;Restaurant;;No;431362,6029;4586035,816;MASC
1669;Club/Bar;Passeig Maragall;Congrés i els Indians;Restaurant;;No;431383,2609;4586016,397;MASC
1670;Comerç;C. de Felip II;Congrés i els Indians;Estanc;;No;431301,4552;4586500,002;MASC
1671;Comerç;C. de Felip II;Congrés i els Indians;Reformes;;No;431279,3511;4586569,619;MASC
1672;Comerç;C. d'Arnau d'Oms;Congrés i els Indians;Perruqueria;;No;431270,4682;4586593,996;MASC
1673;Club/Bar;C. de la Riera d'Horta;Congrés i els Indians;Bar;;No;431275,2195;4586601,226;MASC
1674;Comerç;C. de la Riera d'Horta;Congrés i els Indians;Reformes;;No;431307,446;4586594,822;MASC
1675;Comerç;C. de Garcilaso;Congrés i els Indians;Perruqueria;;No;431456,7002;4586114,007;MASC
1676;Comerç;C. de Garcilaso;Congrés i els Indians;Reformes;;No;431497,2932;4586108,842;MASC
1677;Comerç;C. de Francesc de Tàrrega;Congrés i els Indians;Industria;;No;431512,3736;4586129,294;MASC
1678;Comerç;C. de Francesc de Tàrrega;Congrés i els Indians;Informàtica;;No;431518,9842;4586177,117;MASC
1679;Comerç;C. de Francesc de Tàrrega;Congrés i els Indians;Industria;;No;431522,2894;4586199,014;MASC
1680;Comerç;C. de Francesc de Tàrrega;Congrés i els Indians;Mecànic;;No;431528,9;4586140,346;MASC
1681;Social/Relacional;C. de Francesc de Tàrrega;Congrés i els Indians;Penya;Penya barcelonista;No;431528,6934;4586126,505;MASC
1682;Club/Bar;C. de Garcilaso;Congrés i els Indians;Restaurant;;No;431532,2053;4586109,152;MASC
1683;Club/Bar;C. de Garcilaso;Congrés i els Indians;Bar;;No;431549,558;4586106,88;MASC
1684;Estació Pública;C. de Garcilaso;Congrés i els Indians;Metro;;No;431538,1961;4586102,541;MASC
1685;Club/Bar;C. de Garcilaso;Congrés i els Indians;Restaurant;;No;431560,7134;4586105,64;MASC
1686;Laboral (oficines);C. de Garcilaso;Congrés i els Indians;Immobiliaria;;No;431579,099;4586101,922;MASC
1687;Club/Bar;C. de Puerto Principe;Congrés i els Indians;Restaurant;;No;431587,7754;4586108,326;MASC
1688;Club/Bar;C. de Garcilaso;Congrés i els Indians;Restaurant;Japó;No;431561,1265;4586076,925;MASC
1689;Comerç;C. de Puerto Principe;Congrés i els Indians;Mecànic;;No;431578,0661;4586057,3;MASC
1690;Laboral (oficines);C. de Felip II;Congrés i els Indians;Immobiliaria;;No;431640,6599;4586148,196;MASC
1691;Comerç;C. de Felip II;Congrés i els Indians;Suplements esportius;;No;431662,764;4586126,918;MASC
1692;Comerç;C. de Felip II;Congrés i els Indians;Reformes;;No;431650,1626;4586137,867;MASC
1693;Club/Bar;C. de Felip II;Congrés i els Indians;Restaurant;Hallal;No;431676,6049;4586107,912;MASC
1694;Laboral (oficines);C. de Garcilaso;Congrés i els Indians;Seguretat;;No;431635,0822;4586095,105;MASC
1695;Club/Bar;C. de Garcilaso;Congrés i els Indians;Restaurant;Hallal;No;431646,8573;4586092,626;MASC
1696;Estació Pública;C. de Garcilaso;Congrés i els Indians;Metro;;No;431650,1626;4586084,982;MASC
1697;Comerç;C. de Matanzas;Congrés i els Indians;Perruqueria;;No;431674,3325;4586100,682;MASC
1698;Laboral (oficines);C. de Matanzas;Congrés i els Indians;Oficina;;No;431669,168;4586063,291;MASC
1699;Laboral (oficines);C. de Garcilaso;Congrés i els Indians;Assegurances;;No;431712,1367;4586061,845;MASC
1700;Comerç;C. de Garcilaso;Congrés i els Indians;Reformes;;No;431694,3708;4586062,671;MASC
1701;Club/Bar;C. de Garcilaso;Congrés i els Indians;Restaurant;Colombià;No;431675,3654;4586067,216;MASC
1702;Comerç;C. de Garcilaso;Congrés i els Indians;Club cannabic;;No;431622,4808;4586067,629;MASC
1703;Club/Bar;C. de Garcilaso;Congrés i els Indians;Bar;;No;431630,5375;4586065,977;MASC
1704;Club/Bar;C. de Garcilaso;Congrés i els Indians;Bar;;No;431648,0968;4586064,944;MASC
1705;Comerç;C. de Garcilaso;Congrés i els Indians;Mecànic;;No;431637,148;4586064,944;MASC
1706;Laboral (oficines);C. de Matanzas;Congrés i els Indians;Estanc;;No;431654,9139;4586059,986;MASC
1707;Laboral (oficines);C. de Jordi de Sant Jordi;Congrés i els Indians;Industria;;No;431721,2262;4586001,317;MASC
1708;Comerç;C. de Jordi de Sant Jordi;Congrés i els Indians;Informàtica;;No;431736,9263;4586004,829;MASC
1709;Club/Bar;C. de Jordi de Sant Jordi;Congrés i els Indians;Bar;;No;431740,4381;4586034,783;MASC
1710;Laboral (oficines);C. de Felip II;Congrés i els Indians;Assegurances;;No;431749,5277;4586036,849;MASC
1711;Club/Bar;C. de Concepción arenal;Congrés i els Indians;Bar;;No;431793,5293;4585965,785;MASC
1712;Comerç;C. de Concepción arenal;Congrés i els Indians;Reformes;;No;431794,149;4585976,527;MASC
1713;Club/Bar;C. de Concepción arenal;Congrés i els Indians;Restaurant;Telepizza;No;431792,0832;4585989,335;MASC
1714;Club/Bar;Plaça de Ron Quemado;Congrés i els Indians;Restaurant;;No;431756,1382;4585931,906;MASC
1715;Social/Relacional;C. de Jordi de Sant Jordi;Congrés i els Indians;Associació;Festes del barri;No;431717,7143;4585884,599;MASC
1716;Club/Bar;C. de Jordi de Sant Jordi;Congrés i els Indians;Bar;;No;431702,2208;4585868,279;MASC
1717;Comerç;C. de Jordi de Sant Jordi;Congrés i els Indians;Mecànic;;No;431709,6577;4585925,502;MASC
1718;Comerç;C. de Matanzas;Congrés i els Indians;Mecànic;;No;431648,7165;4585918,892;MASC
1719;Club/Bar;C. de Campo Florido;Congrés i els Indians;Bar;;No;431626,4059;4585876,749;MASC
1720;Comerç;C. de Campo Florido;Congrés i els Indians;Reformes;;No;431673,7127;4585856,918;MASC
1721;Club/Bar;C. de Campo Florido;Congrés i els Indians;Bar;;No;431654,5008;4585859,81;MASC
1722;Club/Bar;C. d'Olesa;Congrés i els Indians;Bar;;No;431675,1588;4585790,192;MASC
1723;Club/Bar;C. d'Olesa;Congrés i els Indians;Bar;;No;431644,1718;4585761,477;MASC
1724;Comerç;C. de Biscaia;Congrés i els Indians;Perruqueria;;No;431657,3929;4585782,962;MASC
1725;Club/Bar;Plaça de Maragall;Congrés i els Indians;Bar;;No;431599,757;4585741,026;MASC
1726;Club/Bar;Plaça de Maragall;Congrés i els Indians;Bar;;No;431607,6071;4585732,35;MASC
1727;Laboral (oficines);Passatge de Can Berdura;Congrés i els Indians;Arquitectes;;No;431572,695;4585800,521;MASC
1728;Club/Bar;Plaça de Maragall;Congrés i els Indians;Bar;;No;431569,8029;4585770,36;MASC
